sim	t	arm	reward	cum_reward
20	122	0	-1.268845453573272	59.08328570617752
20	123	0	1.1172494765362955	60.200535182713814
20	124	0	1.1584802369460405	61.359015419659855
20	125	0	1.1103694858998865	62.46938490555974
20	126	0	2.5074385244772257	64.97682343003697
20	127	0	0.17685112391275254	65.15367455394973
20	128	0	1.288402805984484	66.44207735993422
20	129	0	1.1480805419420794	67.5901579018763
20	130	0	0.2173325502938287	67.80749045217013
20	131	0	0.3705973288271728	68.1780877809973
20	132	0	0.05917987232352717	68.23726765332083
20	133	0	1.0335035647026136	69.27077121802344
20	134	0	0.8388436264275296	70.10961484445097
20	135	0	-0.25802140887075964	69.85159343558021
20	136	0	0.8744722756576764	70.7260657112379
20	137	0	4.1900574028244435	74.91612311406234
20	138	0	-1.2916286694174515	73.6244944446449
20	139	0	0.8800866321196577	74.50458107676455
20	140	0	0.40838095441826405	74.91296203118281
20	141	0	-1.2212305792285578	73.69173145195425
20	142	0	1.792443769163917	75.48417522111816
20	143	0	0.44534217170770674	75.92951739282587
20	144	0	-0.05335315031709176	75.87616424250878
20	145	0	2.0513694558891538	77.92753369839794
20	146	0	-0.9959863449029053	76.93154735349503
20	147	0	-1.4098774536457386	75.5216698998493
20	148	0	1.1780996090045548	76.69976950885385
20	149	0	2.1342992652775497	78.8340687741314
20	150	0	0.8302174058154126	79.66428617994681
20	151	0	1.435018568872552	81.09930474881936
20	152	0	0.5786246755523852	81.67792942437175
20	153	0	0.3864103226952125	82.06433974706697
20	154	0	1.1359858112911265	83.20032555835809
20	155	0	1.3801973398952967	84.58052289825338
20	156	0	0.8662690132448181	85.4467919114982
20	157	0	0.6201445635724487	86.06693647507065
20	158	0	0.37862227228362677	86.44555874735427
20	159	0	-0.1746331794948739	86.2709255678594
20	160	0	2.3673464486376448	88.63827201649704
20	161	0	0.5900570623890332	89.22832907888608
20	162	0	1.3292110056591064	90.55754008454518
20	163	0	1.1698605193387301	91.72740060388391
20	164	0	-1.9755176518954753	89.75188295198843
20	165	0	1.2800097838744107	91.03189273586284
20	166	0	-0.35003332162676637	90.68185941423607
20	167	0	0.743406214787473	91.42526562902354
20	168	0	0.9748803499821366	92.40014597900569
20	169	0	0.5451122960537323	92.94525827505942
20	170	0	0.8412800726300154	93.78653834768943
20	171	0	0.9246912708299037	94.71122961851934
20	172	0	0.11288323912152626	94.82411285764087
20	173	0	0.278266723948077	95.10237958158895
20	174	0	-0.07431061768386038	95.02806896390508
20	175	0	-1.0793877811965653	93.94868118270853
20	176	0	-0.9171105782048744	93.03157060450366
20	177	0	2.4387009117697556	95.47027151627341
20	178	0	0.6396356033987299	96.10990711967214
20	179	0	-0.7229352165198376	95.3869719031523
20	180	0	0.000695673775555683	95.38766757692785
20	181	0	1.4799886806678204	96.86765625759567
20	182	0	2.2153370717404495	99.08299332933612
20	183	1	1.1353205872366567	100.21831391657278
20	184	0	0.9526304475501293	101.17094436412292
20	185	0	0.9853745842942543	102.15631894841717
20	186	0	-0.14714484333500544	102.00917410508217
20	187	0	1.1571030878480475	103.16627719293021
20	188	0	1.2377032582576437	104.40398045118785
20	189	0	-0.09076269252326008	104.31321775866459
20	190	0	2.8346336647256547	107.14785142339025
20	191	0	0.10458631232041926	107.25243773571067
20	192	0	0.4932592017018685	107.74569693741255
20	193	0	-1.100757796479885	106.64493914093266
20	194	0	0.3503930342349889	106.99533217516765
20	195	0	0.8591526744324783	107.85448484960013
20	196	0	1.5762944189855257	109.43077926858565
20	197	0	0.6052128131676914	110.03599208175335
20	198	0	0.35177927736014203	110.38777135911349
20	199	0	1.032399827667112	111.42017118678059
20	200	0	-0.4528260965914376	110.96734509018916
21	1	1	-0.7860414083283731	-0.7860414083283731
21	2	0	-0.9883334849321189	-1.7743748932604921
21	3	1	0.1127512355199804	-1.6616236577405117
21	4	1	-0.5560120873920109	-2.2176357451325224
21	5	0	1.0839970491518	-1.1336386959807223
21	6	0	1.631008673797187	0.49736997781646464
21	7	0	1.9666386110989937	2.4640085889154584
21	8	0	-0.8330707565470844	1.630937832368374
21	9	1	1.009914387363612	2.640852219731986
21	10	1	2.0546433979911582	4.695495617723145
21	11	0	-0.09997531107360169	4.595520306649544
21	12	1	0.346442746448298	4.941963053097842
21	13	0	-1.3488693683410786	3.5930936847567634
21	14	1	1.3775254557201908	4.970619140476954
21	15	1	0.8025787159368021	5.773197856413756
21	16	1	1.403141422482857	7.176339278896613
21	17	1	0.6041013405187243	7.780440619415337
21	18	0	1.3435769881396342	9.124017607554972
21	19	1	1.2127767062466321	10.336794313801605
21	20	1	1.1280376320520782	11.464831945853682
21	21	1	0.2688178754024762	11.733649821256158
21	22	1	-0.15156319283889674	11.582086628417262
21	23	1	0.0014536703071631463	11.583540298724424
21	24	0	1.492536409044384	13.076076707768808
21	25	0	-0.4372597581169543	12.638816949651853
21	26	0	0.9974499551668694	13.636266904818722
21	27	1	-0.4122644847120005	13.224002420106721
21	28	1	-0.8814384227366749	12.342563997370046
21	29	1	-0.12188761202362797	12.220676385346419
21	30	0	-0.29749324617133177	11.923183139175087
21	31	0	3.42652235545443	15.349705494629518
21	32	0	1.3110340962413525	16.66073959087087
21	33	1	0.2795449418399209	16.94028453271079
21	34	0	0.11979764541417848	17.06008217812497
21	35	1	2.0281387481384705	19.08822092626344
21	36	1	-0.20928323134848392	18.878937694914956
21	37	0	1.9147329103416983	20.793670605256654
21	38	0	1.6635424420299305	22.457213047286587
21	39	0	0.024845579544160667	22.482058626830746
21	40	1	0.8397767278853856	23.321835354716132
21	41	0	0.6816774961189633	24.003512850835094
21	42	0	0.6618043098221718	24.665317160657267
21	43	0	0.5457078957520445	25.211025056409312
21	44	0	-0.1087841880886583	25.102240868320653
21	45	1	1.983716572482855	27.085957440803508
21	46	1	-0.0767339377896239	27.009223503013885
21	47	0	0.9330323515572725	27.942255854571158
21	48	0	0.03186814517345027	27.97412399974461
21	49	0	1.4549521438470654	29.429076143591676
21	50	0	0.5092602864423991	29.938336430034074
21	51	1	0.9986061007073186	30.93694253074139
21	52	1	-2.187799179277554	28.749143351463836
21	53	0	0.6260413012713485	29.375184652735186
21	54	0	0.838276045707883	30.21346069844307
21	55	1	1.087599460453788	31.301060158896856
21	56	0	0.12121608207402912	31.422276240970884
21	57	0	0.4914595721311831	31.91373581310207
21	58	0	1.2232254831313056	33.13696129623337
21	59	0	0.35169729970212915	33.488658595935505
21	60	0	0.17424224563931318	33.66290084157482
21	61	1	2.108199077332621	35.77109991890744
21	62	0	0.7499450617627303	36.52104498067017
21	63	0	1.3299990462349358	37.85104402690511
21	64	0	1.665668049891846	39.516712076796956
21	65	0	-0.2939658763633657	39.22274620043359
21	66	1	1.2429266868099522	40.46567288724354
21	67	0	0.8791723244435701	41.344845211687115
21	68	0	-0.8957311588866764	40.44911405280044
21	69	0	1.1447839245091966	41.59389797730964
21	70	0	1.0644780920490624	42.6583760693587
21	71	1	0.2541413026147027	42.91251737197341
21	72	1	0.8330468729971179	43.745564244970524
21	73	0	1.098800423281446	44.84436466825197
21	74	0	1.531214037199885	46.37557870545186
21	75	0	0.5794298923122568	46.95500859776411
21	76	0	-0.4120159627978962	46.54299263496622
21	77	0	-0.7030282898571519	45.83996434510907
21	78	0	2.3434483156125516	48.183412660721615
21	79	0	2.50460183496315	50.68801449568476
21	80	0	1.0535362566320654	51.741550752316826
21	81	0	-1.2732291682040975	50.46832158411273
21	82	0	1.1390200397239312	51.60734162383666
21	83	0	-0.1375402703441263	51.469801353492535
21	84	1	0.1326297068268794	51.60243106031942
21	85	0	-0.6122950373594372	50.99013602295998
21	86	0	1.8574901390989607	52.847626162058944
21	87	1	1.4526515303285312	54.300277692387475
21	88	1	0.32774810271471905	54.6280257951022
21	89	1	2.6290997112199084	57.257125506322105
21	90	0	-0.3272384498905393	56.92988705643157
21	91	0	1.2381936669943179	58.16808072342589
21	92	0	1.1575649802959402	59.325645703721825
21	93	1	0.2823316480552551	59.60797735177708
21	94	0	2.0717420211166595	61.67971937289374
21	95	0	0.6811490461789992	62.360868419072744
21	96	0	-0.5403418627405346	61.82052655633221
21	97	0	1.4278115779132918	63.2483381342455
21	98	0	0.8817988686661651	64.13013700291167
21	99	1	0.042534864781267834	64.17267186769294
21	100	0	-0.9719374301434308	63.20073443754951
21	101	0	-0.5182731030503521	62.68246133449915
21	102	1	-0.13156090932020514	62.550900425178945
21	103	1	-0.10959236938256489	62.44130805579638
21	104	0	0.551356080925904	62.99266413672228
21	105	0	1.3442456357381247	64.3369097724604
21	106	0	0.7972181238795948	65.13412789633999
21	107	0	-0.04980421955752079	65.08432367678247
21	108	0	2.1080926006432628	67.19241627742574
21	109	1	-0.29256398635422876	66.89985229107151
21	110	0	-0.08068906455639036	66.81916322651512
21	111	0	-0.651568231865378	66.16759499464973
21	112	1	-0.04931491899147966	66.11828007565825
21	113	1	1.031890381667571	67.15017045732581
21	114	1	1.0602720967195027	68.21044255404531
21	115	0	0.3613577795247742	68.5718003335701
21	116	0	-0.17359714711045093	68.39820318645964
21	117	1	1.2757435536826163	69.67394674014226
21	118	0	-0.1781183347131169	69.49582840542914
21	119	0	0.10112074349926742	69.5969491489284
21	120	1	0.7517190251214334	70.34866817404983
21	121	1	-0.052373192738047414	70.29629498131179
21	122	1	0.4643559130725598	70.76065089438436
21	123	0	1.7586698225175694	72.51932071690193
21	124	1	0.771461580511158	73.29078229741309
21	125	0	0.5990117802929744	73.88979407770606
21	126	0	-1.3623295982310317	72.52746447947503
21	127	0	-0.9983994369512051	71.52906504252383
21	128	0	0.4216827366638071	71.95074777918764
21	129	1	-0.6590696738439725	71.29167810534366
21	130	1	1.49719522229562	72.78887332763928
21	131	1	0.3872186337646245	73.1760919614039
21	132	0	-0.4266917446968891	72.749400216707
21	133	0	1.5626161378780627	74.31201635458507
21	134	0	1.3706002030806395	75.68261655766571
21	135	0	0.9930702808143931	76.6756868384801
21	136	0	-0.3498541111522512	76.32583272732785
21	137	1	1.366029499653287	77.69186222698113
21	138	1	-0.5423563975260577	77.14950582945507
21	139	0	0.3719793402141759	77.52148516966925
21	140	1	1.3573258358139588	78.8788110054832
21	141	1	-0.04905686743184956	78.82975413805136
21	142	1	0.4794044693350714	79.30915860738642
21	143	1	1.3200862918627438	80.62924489924917
21	144	0	0.8948966706813901	81.52414156993056
21	145	0	1.2946237274467736	82.81876529737734
21	146	0	1.0859660323554219	83.90473132973275
21	147	0	-0.8876471646584229	83.01708416507434
21	148	1	1.4067860637777791	84.42387022885211
21	149	0	2.2916787785342216	86.71554900738633
21	150	1	2.6338405589497103	89.34938956633604
21	151	0	-2.0864864122421007	87.26290315409395
21	152	0	0.6718727590729926	87.93477591316694
21	153	0	1.4801028661859381	89.41487877935289
21	154	0	0.9679281766340471	90.38280695598694
21	155	0	0.20725095186915576	90.59005790785609
21	156	1	0.08798894467028845	90.67804685252638
21	157	0	-0.7331510681649075	89.94489578436148
21	158	1	0.8375779430280269	90.7824737273895
21	159	1	0.00449205859093238	90.78696578598043
21	160	1	-0.5653829239294845	90.22158286205094
21	161	0	-0.5566983197841303	89.6648845422668
21	162	1	0.0859717485731688	89.75085629083998
21	163	0	1.026343301395102	90.77719959223508
21	164	0	0.6484443942141364	91.42564398644922
21	165	0	1.2632959576026388	92.68893994405185
21	166	0	0.4607374197741292	93.14967736382599
21	167	1	-0.7780452932859812	92.37163207054
21	168	1	-0.3684471483751831	92.00318492216482
21	169	0	0.037769133057436566	92.04095405522226
21	170	1	0.5712601538270415	92.6122142090493
21	171	1	1.846243621352136	94.45845783040143
21	172	1	-1.2126220463650923	93.24583578403633
21	173	0	1.734160656558191	94.97999644059452
21	174	0	1.8513081756533283	96.83130461624785
21	175	1	1.7726214411934236	98.60392605744127
21	176	0	1.2442625532305114	99.84818861067178
21	177	0	0.30926166515252684	100.15745027582432
21	178	0	-0.2144882163047952	99.94296205951952
21	179	0	0.5929931343332204	100.53595519385274
21	180	0	1.5454015679328537	102.0813567617856
21	181	1	1.4305512450201832	103.51190800680578
21	182	0	0.17773093345988278	103.68963894026567
21	183	0	-0.3475922938104795	103.34204664645519
21	184	1	0.6445835151610502	103.98663016161623
21	185	0	1.9863847505402492	105.97301491215649
21	186	1	0.3244464535857916	106.29746136574228
21	187	1	-1.0286463429608912	105.26881502278138
21	188	0	1.5343363691846634	106.80315139196604
21	189	0	0.36799216518616606	107.1711435571522
21	190	0	-0.12292773044730243	107.0482158267049
21	191	1	1.113520031726833	108.16173585843174
21	192	0	0.14546750183585605	108.3072033602676
21	193	0	1.6953599681381335	110.00256332840573
21	194	1	0.22476055818193347	110.22732388658766
21	195	0	1.772843015685074	112.00016690227272
21	196	1	0.8692036297075841	112.86937053198031
21	197	0	-0.56803005271484	112.30134047926546
21	198	0	0.6491736184625594	112.95051409772802
21	199	1	-1.479167896346398	111.47134620138162
21	200	0	1.2864688124464214	112.75781501382804
22	1	0	-0.23632796757912544	-0.23632796757912544
22	2	1	-1.842475848470578	-2.0788038160497035
22	3	0	2.2884992242648745	0.20969540821517096
22	4	0	2.960916510316593	3.170611918531764
22	5	0	0.40986047297937656	3.5804723915111407
22	6	0	0.9304030173808412	4.510875408891982
22	7	0	-0.6572589477100975	3.8536164611818844
22	8	0	0.16192480857934288	4.015541269761227
22	9	0	-0.5753779488931449	3.4401633208680824
22	10	0	1.9294034492187655	5.369566770086848
22	11	0	-0.0002307707804639625	5.369335999306385
22	12	0	-0.004626672495470774	5.364709326810914
22	13	0	0.6259461311473655	5.99065545795828
22	14	1	0.6396946119486682	6.630350069906948
22	15	0	0.07369307905298195	6.704043148959929
22	16	0	-0.17956177902121995	6.52448136993871
22	17	0	1.163314168628048	7.687795538566758
22	18	0	-0.4066976489090378	7.28109788965772
22	19	0	-0.8428233232134917	6.438274566444228
22	20	0	1.7502753039620345	8.188549870406263
22	21	0	-0.43710192372320933	7.7514479466830535
22	22	0	1.1105690767207246	8.862017023403778
22	23	0	0.9343809818879987	9.796398005291778
22	24	0	1.0574338413292284	10.853831846621006
22	25	0	0.5541975635777305	11.408029410198736
22	26	0	0.09257118135731413	11.50060059155605
22	27	0	1.0577929878105141	12.558393579366564
22	28	0	-1.4659670501970243	11.09242652916954
22	29	0	1.4713063289299715	12.563732858099511
22	30	0	1.7045365245101611	14.268269382609672
22	31	0	1.211721520771207	15.479990903380878
22	32	0	-1.3065464706710035	14.173444432709875
22	33	0	-1.7441479348860378	12.429296497823838
22	34	0	0.21423193859257506	12.643528436416414
22	35	0	1.6675555946747003	14.311084031091115
22	36	0	-1.0350455165253791	13.276038514565736
22	37	0	0.9746065362609507	14.250645050826686
22	38	0	1.5362770241882644	15.78692207501495
22	39	0	0.12093773958297321	15.907859814597924
22	40	1	-0.10777069502903436	15.80008911956889
22	41	0	0.33823092205487276	16.138320041623764
22	42	0	1.637584045613087	17.775904087236853
22	43	0	1.1383469600889504	18.914251047325802
22	44	0	2.9795505060749194	21.89380155340072
22	45	0	-0.1784351904233935	21.715366362977328
22	46	0	2.2536701006714646	23.96903646364879
22	47	0	0.6458478747759611	24.61488433842475
22	48	0	2.4716327042519177	27.086517042676668
22	49	0	-0.034531218694533794	27.051985823982136
22	50	0	1.473616306771914	28.52560213075405
22	51	0	-0.08130372905056549	28.444298401703485
22	52	0	1.9499776035972918	30.394276005300775
22	53	0	0.3406548197012692	30.734930825002042
22	54	0	2.076319740069524	32.81125056507157
22	55	0	1.406760239188497	34.21801080426007
22	56	0	0.7749176144954739	34.99292841875554
22	57	0	1.9298011994087543	36.9227296181643
22	58	0	0.5385648585129247	37.461294476677224
22	59	0	-0.6984652995083084	36.76282917716892
22	60	0	-0.37702472516572927	36.385804452003185
22	61	0	3.106849785332922	39.492654237336104
22	62	0	0.8680328419661976	40.3606870793023
22	63	0	0.09133631254161689	40.452023391843916
22	64	0	1.4707000654107143	41.922723457254634
22	65	0	-0.6190145077549857	41.30370894949965
22	66	0	0.906675847005394	42.210384796505046
22	67	0	-0.21142139428804863	41.998963402217
22	68	0	1.4348033470022157	43.43376674921922
22	69	0	2.258076499337537	45.69184324855675
22	70	0	1.8766461506763368	47.56848939923309
22	71	0	2.4363193433295476	50.00480874256264
22	72	0	-0.4249085843878223	49.579900158174816
22	73	0	2.8686475859612073	52.44854774413602
22	74	0	0.3351788380277856	52.78372658216381
22	75	0	-0.11638076657425933	52.66734581558955
22	76	0	0.7518524467965186	53.41919826238607
22	77	0	0.3373207021561066	53.756518964542174
22	78	0	1.222116328660079	54.97863529320225
22	79	0	2.0431530105048212	57.021788303707076
22	80	0	-1.0185753363033432	56.003212967403734
22	81	0	-0.20787532786844098	55.79533763953529
22	82	0	1.797029573706162	57.59236721324145
22	83	0	-0.05564339223609549	57.53672382100536
22	84	0	-1.3852074110550814	56.151516409950275
22	85	0	0.33263103193610905	56.484147441886385
22	86	0	0.36575393179381394	56.8499013736802
22	87	0	-0.1708359421411687	56.67906543153903
22	88	0	0.826670530687302	57.50573596222633
22	89	0	0.1088957983225895	57.614631760548924
22	90	0	-0.3973569248208103	57.21727483572811
22	91	0	-0.0943534948824224	57.12292134084569
22	92	0	1.3857722615977934	58.508693602443486
22	93	0	1.3038386275108036	59.81253222995429
22	94	0	0.47901472636489484	60.29154695631919
22	95	0	1.4258460239789885	61.71739298029818
22	96	0	0.2774404250634761	61.99483340536165
22	97	0	-0.01424915338353594	61.980584251978115
22	98	1	-0.5946216383270535	61.38596261365106
22	99	0	-0.5489493413879608	60.8370132722631
22	100	0	-2.506841019636988	58.33017225262611
22	101	0	1.0210767054889693	59.35124895811508
22	102	0	1.1260093551279682	60.47725831324305
22	103	0	0.9548714498748623	61.43212976311791
22	104	0	-0.5170165110221984	60.915113252095715
22	105	0	-0.2727820721716887	60.64233117992403
22	106	0	0.6740601076417589	61.316391287565786
22	107	0	-0.5211910286903935	60.79520025887539
22	108	0	0.2850378187682012	61.08023807764359
22	109	0	0.36340410535045153	61.44364218299405
22	110	0	1.8343081821919824	63.27795036518603
22	111	0	-0.35952619231744876	62.91842417286858
22	112	0	-0.6403681271963587	62.27805604567222
22	113	0	0.7883857302005495	63.066441775872775
22	114	0	0.10296987368901794	63.169411649561795
22	115	0	-0.8258376039348728	62.34357404562692
22	116	0	1.4248028233263614	63.76837686895328
22	117	0	2.1724111809011215	65.9407880498544
22	118	0	-0.34903195094330075	65.5917560989111
22	119	0	2.4452212854480173	68.03697738435912
22	120	0	1.875526526405003	69.91250391076412
22	121	0	-1.671164427011417	68.2413394837527
22	122	0	-0.24876245760219262	67.9925770261505
22	123	0	2.106835118780153	70.09941214493065
22	124	0	0.6362052621687304	70.73561740709938
22	125	0	2.029498476911175	72.76511588401056
22	126	0	1.8206959009909252	74.58581178500148
22	127	0	1.3794265325443216	75.9652383175458
22	128	0	1.0409734252615925	77.0062117428074
22	129	0	0.03319862103383209	77.03941036384123
22	130	0	-0.5477229613464999	76.49168740249473
22	131	0	-0.46772115055993224	76.0239662519348
22	132	0	1.6762797278662878	77.70024597980108
22	133	0	2.366244098976223	80.0664900787773
22	134	0	1.4946794353319257	81.56116951410924
22	135	0	1.4332135328963518	82.99438304700558
22	136	0	-0.5790338986009037	82.41534914840469
22	137	0	0.06142810558998002	82.47677725399467
22	138	0	2.2505802399159585	84.72735749391063
22	139	0	1.5185348551236788	86.2458923490343
22	140	0	0.1865290880692585	86.43242143710357
22	141	0	0.08581662588130179	86.51823806298488
22	142	0	0.4518621051886649	86.97010016817354
22	143	0	-0.1840898157166917	86.78601035245686
22	144	0	-0.0035923399941903966	86.78241801246267
22	145	0	1.2338755353343895	88.01629354779706
22	146	0	1.0981784094585414	89.1144719572556
22	147	0	0.9805245413609598	90.09499649861657
22	148	0	-0.08576165268140024	90.00923484593517
22	149	0	0.3584176440017672	90.36765248993693
22	150	0	0.22524008093796866	90.5928925708749
22	151	0	2.1584320699590376	92.75132464083393
22	152	0	0.1458233233652983	92.89714796419922
22	153	0	2.6118296263406298	95.50897759053986
22	154	0	1.0581155540698577	96.56709314460971
22	155	0	0.2881311925911761	96.8552243372009
22	156	0	1.1057613680125091	97.9609857052134
22	157	0	-2.196196530727632	95.76478917448577
22	158	0	1.724852056159171	97.48964123064493
22	159	0	-0.5734222177992395	96.9162190128457
22	160	0	1.1401759309594035	98.0563949438051
22	161	0	1.685861542202446	99.74225648600755
22	162	0	1.6474318735735136	101.38968835958106
22	163	0	1.1073411558523314	102.49702951543338
22	164	0	0.7894063640433924	103.28643587947677
22	165	0	1.759637977879065	105.04607385735584
22	166	0	0.35205390949599386	105.39812776685183
22	167	0	-0.8182636912930003	104.57986407555883
22	168	0	-1.3354246578962	103.24443941766263
22	169	0	1.5526036825215077	104.79704310018414
22	170	0	1.593094797602268	106.3901378977864
22	171	0	-1.1866709547085743	105.20346694307783
22	172	0	-0.22038977294188733	104.98307717013594
22	173	0	-0.9912732971266788	103.99180387300926
22	174	0	0.03818648663058355	104.02999035963984
22	175	0	-0.768026030847783	103.26196432879206
22	176	0	-0.2495859689427945	103.01237835984927
22	177	0	1.9802073397189477	104.99258569956821
22	178	0	-1.2102806567533562	103.78230504281485
22	179	0	0.9422147638267585	104.72451980664161
22	180	0	-0.0006846477287169028	104.72383515891289
22	181	0	-0.43084265380221554	104.29299250511067
22	182	0	0.19723301657739223	104.49022552168806
22	183	0	-0.3295324845142723	104.16069303717379
22	184	0	1.6698970733903935	105.83059011056417
22	185	0	-2.1011653705704485	103.72942473999373
22	186	0	0.06607027044610647	103.79549501043984
22	187	0	1.842758623978221	105.63825363441806
22	188	0	-0.36728878108714846	105.27096485333091
22	189	0	0.9741837414453615	106.24514859477627
22	190	0	-0.09293030922246726	106.1522182855538
22	191	0	0.8145900119244305	106.96680829747824
22	192	0	0.5090357447855596	107.4758440422638
22	193	0	-0.27327966409539506	107.2025643781684
22	194	0	0.45713917849580304	107.65970355666421
22	195	0	1.2883154207555738	108.94801897741979
22	196	0	-1.250875240874025	107.69714373654577
22	197	0	1.4776437926959516	109.17478752924173
22	198	0	-1.077755707461895	108.09703182177984
22	199	0	0.6214774428008754	108.71850926458072
22	200	0	1.3704183411097417	110.08892760569046
23	1	1	1.335723462697986	1.335723462697986
23	2	1	-0.2503274086459316	1.0853960540520542
23	3	1	1.3405755446941205	2.425971598746175
23	4	0	-0.3374869402680052	2.08848465847817
23	5	1	0.4938712242461332	2.582355882724303
23	6	1	1.0081139750443404	3.5904698577686434
23	7	1	0.2847270245610659	3.875196882329709
23	8	1	-2.1517165990796334	1.7234802832500757
23	9	0	2.693232196853171	4.4167124801032465
23	10	0	-0.35768918485261225	4.059023295250634
23	11	0	0.35707094279092033	4.416094238041555
23	12	0	-0.3895749400959342	4.026519297945621
23	13	1	-0.9741494073507855	3.052369890594835
23	14	0	2.277778938495206	5.3301488290900405
23	15	0	-0.5759145279583099	4.7542343011317305
23	16	0	0.5518703984840154	5.306104699615746
23	17	1	-1.3722470630454848	3.933857636570261
23	18	0	0.15948511561377277	4.093342752184034
23	19	1	1.4147715555733966	5.508114307757431
23	20	0	-1.1177417556900693	4.390372552067362
23	21	0	0.639378185752179	5.0297507378195405
23	22	0	0.13513153289148988	5.16488227071103
23	23	0	-0.331124921527263	4.833757349183767
23	24	0	1.8828766393362306	6.716633988519997
23	25	0	0.4188826597425797	7.135516648262577
23	26	1	0.021424605742728753	7.1569412540053055
23	27	0	1.8962791409091295	9.053220394914435
23	28	0	2.26500198093799	11.318222375852425
23	29	0	1.2044249932845965	12.522647369137022
23	30	0	0.557212250051334	13.079859619188356
23	31	0	0.39396742388862316	13.47382704307698
23	32	1	1.6137031808064277	15.087530223883409
23	33	0	0.26983160984144416	15.357361833724854
23	34	0	-0.2939486739488808	15.063413159775973
23	35	0	0.6884104211500341	15.751823580926008
23	36	0	1.4268682507906636	17.17869183171667
23	37	0	-0.59164859450216	16.58704323721451
23	38	0	1.0415115728619098	17.62855481007642
23	39	1	-0.2788629265862449	17.349691883490173
23	40	0	0.8359187444554625	18.185610627945636
23	41	0	0.6228593228294789	18.808469950775116
23	42	0	1.4511623727320653	20.25963232350718
23	43	0	0.993391458997183	21.253023782504364
23	44	0	1.1328699561653996	22.385893738669765
23	45	0	0.3333173895570997	22.719211128226863
23	46	0	1.3226671133604984	24.041878241587362
23	47	0	1.2877812208629575	25.32965946245032
23	48	0	1.8245597740431907	27.15421923649351
23	49	0	1.540567310036781	28.694786546530292
23	50	0	-0.33755251162819544	28.357234034902095
23	51	0	1.2959035367751648	29.65313757167726
23	52	0	-0.9004124037023294	28.75272516797493
23	53	0	1.4847053889049482	30.23743055687988
23	54	0	2.5077696678942187	32.745200224774095
23	55	0	0.2445772758494439	32.98977750062354
23	56	0	0.8646745242193357	33.85445202484288
23	57	0	1.2765368971448594	35.130988921987736
23	58	0	-1.0278216135438618	34.10316730844387
23	59	0	0.023894685225538947	34.127061993669415
23	60	0	0.16109452552459375	34.28815651919401
23	61	0	0.9125227298422307	35.20067924903624
23	62	0	-0.6075306411625149	34.59314860787373
23	63	0	1.6958047311927067	36.28895333906644
23	64	0	0.4916721104031333	36.780625449469575
23	65	0	1.1730950687403516	37.95372051820993
23	66	0	1.178630085867221	39.132350604077146
23	67	0	0.17044093377780323	39.30279153785495
23	68	0	0.9705688188538593	40.27336035670881
23	69	0	-0.445416064582837	39.82794429212597
23	70	0	2.1816138568267163	42.009558148952685
23	71	0	1.0570868668793458	43.06664501583203
23	72	0	0.14396047248024318	43.210605488312275
23	73	0	1.351167897979628	44.561773386291904
23	74	0	3.7837506119791704	48.34552399827108
23	75	0	3.1535779633152945	51.49910196158637
23	76	0	1.5727681200564245	53.07187008164279
23	77	0	1.6801351469425803	54.752005228585375
23	78	0	0.851151120028438	55.603156348613815
23	79	0	0.8882269615422697	56.49138331015609
23	80	0	2.2479512489168965	58.73933455907299
23	81	0	-0.4424918176873923	58.296842741385596
23	82	0	-0.6950299402611894	57.60181280112441
23	83	0	-0.9580138942571524	56.64379890686726
23	84	0	-0.5867043719329296	56.05709453493433
23	85	0	2.5742659208397716	58.6313604557741
23	86	0	-0.09742387804270336	58.533936577731396
23	87	0	0.03547533672607128	58.56941191445747
23	88	0	0.8410822361440669	59.41049415060154
23	89	0	0.9113542492801806	60.321848399881716
23	90	1	0.40330241415574053	60.725150814037455
23	91	0	-0.0909632742932801	60.634187539744175
23	92	0	-0.038517894907609485	60.59566964483657
23	93	0	0.479776849924303	61.075446494760875
23	94	0	1.108574590602457	62.184021085363334
23	95	0	-1.376292466780701	60.80772861858263
23	96	0	0.047046768546159856	60.85477538712879
23	97	0	0.35450096762094996	61.20927635474974
23	98	0	0.3808036435597258	61.59007999830946
23	99	0	2.355985124784138	63.946065123093604
23	100	0	2.122647073414662	66.06871219650827
23	101	0	0.7105580479150754	66.77927024442334
23	102	0	1.4655019320018177	68.24477217642516
23	103	0	1.253032302430785	69.49780447885594
23	104	0	1.1512979334196756	70.64910241227561
23	105	0	0.9691713035556793	71.6182737158313
23	106	0	-0.09524914572146381	71.52302457010983
23	107	0	0.16755586959195062	71.69058043970178
23	108	0	0.8385011594320317	72.5290815991338
23	109	0	2.7337875147400323	75.26286911387383
23	110	0	-0.007560712089302979	75.25530840178453
23	111	0	0.25781796439809435	75.51312636618263
23	112	0	0.5959416620790322	76.10906802826166
23	113	0	0.7434753115679598	76.85254333982962
23	114	0	0.8231851266613139	77.67572846649094
23	115	0	0.5820840334417525	78.2578124999327
23	116	0	0.8492952810984631	79.10710778103116
23	117	0	0.19074949665227864	79.29785727768343
23	118	0	2.142892515881371	81.4407497935648
23	119	0	-0.5732933224824991	80.8674564710823
23	120	0	-0.23282674596675756	80.63462972511554
23	121	0	0.3731978020565411	81.00782752717208
23	122	0	0.968638908848195	81.97646643602027
23	123	0	1.3213320126420904	83.29779844866236
