sim	reg_pct
495	6.00
496	9.11
497	9.56
498	6.44
499	5.33
500	8.00
501	9.56
502	9.33
503	3.11
504	6.22
505	4.44
506	1.56
507	6.44
508	4.89
509	2.00
510	5.56
511	2.22
512	7.56
513	5.11
514	4.89
515	9.56
516	2.67
517	8.67
518	4.22
519	8.67
520	4.22
521	4.44
522	2.89
523	6.22
524	5.56
525	7.11
526	8.44
527	4.22
528	10.00
529	6.89
530	6.67
531	3.78
532	5.33
533	8.00
534	8.67
535	7.56
536	4.67
537	6.44
538	6.00
539	5.56
540	6.44
541	6.22
542	4.89
543	8.22
544	9.33
545	4.89
546	8.67
547	4.44
548	10.44
549	9.33
550	5.33
551	7.33
552	4.89
553	8.00
554	6.89
555	8.22
556	10.67
557	3.11
558	6.89
559	3.78
560	6.00
561	6.89
562	7.11
563	4.67
564	1.78
565	7.56
566	9.33
567	5.78
568	7.56
569	8.00
570	7.33
571	5.56
572	7.33
573	3.11
574	9.11
575	5.78
576	6.22
577	9.33
578	5.33
579	5.56
580	6.44
581	6.44
582	5.33
583	4.67
584	6.44
585	6.44
586	7.33
587	3.56
588	5.33
589	4.89
590	10.44
591	7.78
592	7.11
593	5.56
594	6.22
595	10.89
596	7.56
597	5.33
598	5.11
599	6.89
600	4.22
601	6.89
602	7.78
603	6.22
604	9.56
605	6.89
606	5.11
607	3.78
608	7.56
609	7.11
610	4.00
611	6.22
612	3.33
613	5.78
614	8.00
615	7.78
616	6.67
617	5.33
618	4.44
619	9.11
620	11.78
621	5.56
622	9.56
623	3.78
624	1.33
625	4.22
626	9.11
627	6.44
628	4.89
629	6.00
630	5.11
631	7.56
632	5.33
633	8.00
634	6.22
635	4.00
636	4.67
637	7.78
638	7.56
639	9.56
640	8.22
641	8.22
642	3.11
643	6.67
644	7.78
645	6.89
646	8.00
647	6.89
648	5.78
649	6.22
650	6.00
651	6.00
652	8.44
653	5.33
654	4.67
655	2.00
656	5.33
657	6.89
658	7.11
659	5.78
660	8.44
661	8.22
662	6.89
663	4.67
664	5.33
665	7.78
666	4.44
667	7.11
668	5.33
669	6.67
670	5.33
671	6.00
672	7.33
673	10.44
674	4.00
675	8.67
676	10.00
677	6.22
678	4.89
679	7.33
680	6.00
681	5.56
682	10.00
683	9.33
684	2.89
685	5.78
686	5.33
687	9.78
688	8.89
689	5.78
690	6.89
691	6.44
692	5.33
693	6.22
694	6.00
695	5.33
696	9.33
697	3.78
698	4.67
699	9.33
700	5.33
701	9.11
702	5.78
703	7.33
704	8.67
705	8.89
706	7.78
707	7.11
708	5.11
709	8.44
710	6.00
711	6.67
712	5.56
713	5.33
714	7.78
715	6.22
716	6.67
717	5.56
718	2.44
719	6.89
720	10.67
721	2.89
722	6.00
723	4.67
724	6.44
725	4.89
726	7.78
727	8.00
728	7.33
729	4.67
730	4.22
731	7.56
732	6.44
733	5.33
734	2.00
735	8.00
736	8.67
737	9.78
738	5.11
739	3.11
740	4.00
741	8.67
742	8.89
743	6.67
744	3.78
745	7.78
746	5.33
747	6.89
748	7.11
749	7.33
750	9.56
751	7.56
752	6.44
753	7.56
754	10.44
755	6.67
756	7.56
757	6.44
758	7.33
759	6.67
760	7.78
761	4.67
762	5.11
763	4.22
764	6.67
765	7.33
766	6.89
767	4.22
768	6.67
769	4.67
770	6.67
771	5.11
772	6.00
773	4.89
774	8.44
775	5.56
776	6.22
777	7.56
778	6.22
779	6.44
780	5.78
781	3.78
782	6.67
783	5.78
784	5.33
785	6.67
786	4.22
787	7.78
788	6.67
789	6.00
790	5.78
791	6.44
792	6.22
793	8.44
794	2.67
795	8.67
796	5.78
797	6.44
798	9.11
799	5.11
800	4.22
801	5.11
802	7.11
803	6.44
804	4.89
805	7.33
806	7.56
807	8.22
808	6.00
809	3.56
810	7.56
811	6.44
812	6.22
813	8.67
814	7.33
815	6.89
816	3.56
817	4.00
818	7.56
819	6.00
820	5.33
821	7.11
822	7.56
823	4.67
824	8.00
825	5.33
826	6.22
827	10.22
828	5.56
829	9.11
830	6.22
831	6.89
832	6.67
833	6.67
834	4.89
835	10.00
836	9.11
837	6.22
838	11.56
839	8.00
840	6.89
841	3.78
842	7.33
843	8.22
844	6.44
845	6.00
846	7.33
847	2.44
848	4.89
849	4.89
850	6.67
851	7.11
852	6.22
853	4.22
854	0.67
855	4.89
856	2.89
857	4.89
858	7.11
859	7.56
860	6.44
861	5.11
862	7.11
863	8.22
864	4.00
865	10.44
866	8.67
867	6.89
868	8.44
869	5.78
870	6.67
871	4.67
872	8.22
873	5.56
874	5.56
875	5.33
876	7.11
877	10.00
878	6.67
879	6.44
880	4.67
881	8.89
882	3.56
883	5.33
884	6.67
885	7.78
886	7.56
887	6.22
888	6.89
889	5.33
890	5.11
891	7.33
892	5.78
893	5.78
894	3.78
895	6.67
896	5.56
897	4.67
898	6.00
899	11.33
900	4.00
901	5.11
902	6.67
903	7.11
904	8.00
905	8.00
906	6.44
907	6.00
908	5.56
909	5.11
910	4.89
911	5.11
912	7.78
913	7.11
914	6.67
915	6.67
916	7.56
917	11.56
918	6.89
919	3.33
920	7.11
921	5.78
922	8.89
923	6.67
924	6.00
925	7.56
926	6.89
927	1.33
928	6.44
929	5.78
930	7.78
931	9.33
932	3.11
933	7.78
934	2.89
935	7.33
936	6.22
937	5.78
938	8.22
939	4.67
940	7.56
941	7.56
942	8.89
943	7.33
944	5.33
945	6.89
946	7.56
947	9.33
948	10.00
949	6.00
950	6.89
951	5.33
952	4.22
953	3.33
954	3.11
955	4.89
956	7.33
957	7.11
958	2.67
959	6.67
960	5.78
961	5.56
962	2.89
963	6.67
964	8.89
965	7.78
966	8.00
967	8.44
968	4.22
969	8.00
970	7.78
971	4.00
972	9.33
973	7.33
974	4.44
975	2.67
976	6.44
977	6.89
978	8.89
979	6.67
980	9.56
981	7.33
982	8.67
983	4.89
984	2.89
985	6.89
986	6.00
987	8.00
988	8.67
989	5.11
990	6.22
991	7.78
992	8.00
993	8.89
994	7.33
995	5.11
996	7.56
997	6.89
998	3.78
999	6.44
1000	8.00
