sim	reg_pct
695	8.67
696	13.11
697	10.22
698	8.00
699	11.11
700	10.44
701	8.89
702	10.67
703	10.00
704	11.11
705	14.22
706	12.22
707	10.44
708	8.22
709	12.00
710	9.78
711	8.67
712	8.67
713	7.56
714	11.11
715	11.33
716	10.44
717	9.33
718	7.33
719	10.22
720	13.56
721	7.33
722	8.67
723	9.33
724	10.22
725	8.00
726	10.89
727	12.22
728	10.22
729	8.00
730	6.22
731	10.00
732	10.67
733	10.22
734	7.78
735	9.11
736	12.89
737	11.33
738	8.89
739	8.67
740	8.22
741	11.33
742	10.89
743	8.00
744	8.89
745	12.44
746	7.33
747	13.33
748	7.78
749	10.89
750	14.44
751	10.67
752	8.44
753	10.44
754	12.44
755	10.67
756	10.00
757	10.67
758	9.56
759	9.11
760	8.67
761	7.78
762	8.00
763	8.22
764	10.67
765	11.11
766	11.33
767	8.00
768	10.89
769	8.67
770	9.78
771	9.11
772	8.89
773	9.33
774	12.89
775	10.67
776	9.56
777	11.11
778	10.89
779	8.89
780	8.00
781	8.89
782	10.67
783	8.00
784	9.78
785	8.00
786	8.22
787	13.33
788	8.67
789	10.00
790	10.22
791	11.11
792	8.44
793	9.56
794	6.44
795	14.22
796	8.00
797	10.22
798	11.11
799	9.78
800	9.56
801	7.11
802	10.22
803	10.67
804	8.44
805	10.67
806	10.44
807	11.11
808	8.67
809	6.67
810	11.11
811	9.56
812	10.00
813	9.78
814	10.44
815	11.56
816	6.89
817	9.11
818	10.00
819	10.67
820	8.89
821	11.56
822	12.00
823	8.44
824	10.67
825	8.00
826	9.33
827	14.00
828	10.22
829	12.44
830	8.67
831	11.33
832	10.67
833	9.33
834	8.22
835	12.67
836	10.00
837	10.44
838	14.67
839	9.33
840	10.00
841	9.11
842	9.78
843	10.44
844	8.67
845	9.11
846	11.78
847	8.00
848	8.67
849	8.22
850	10.89
851	9.11
852	8.67
853	9.11
854	6.67
855	8.89
856	7.33
857	8.67
858	10.22
859	10.89
860	11.78
861	8.67
862	10.67
863	8.44
864	7.11
865	12.89
866	10.89
867	10.44
868	8.44
869	8.00
870	9.33
871	8.44
872	10.00
873	9.33
874	9.33
875	6.67
876	11.56
877	11.78
878	10.00
879	7.78
880	8.22
881	11.78
882	6.00
883	8.67
884	10.89
885	10.22
886	8.67
887	8.67
888	8.89
889	8.44
890	7.11
891	10.67
892	10.67
893	9.11
894	7.11
895	8.67
896	8.22
897	9.11
898	9.33
899	12.22
900	7.11
901	8.00
902	8.67
903	9.11
904	10.67
905	8.67
906	9.11
907	9.78
908	8.89
909	8.89
910	10.67
911	8.00
912	10.44
913	8.67
914	10.67
915	9.11
916	11.78
917	12.00
918	10.22
919	7.11
920	9.78
921	8.89
922	11.11
923	10.67
924	11.11
925	8.67
926	10.22
927	6.44
928	9.56
929	10.00
930	10.67
931	12.44
932	7.56
933	11.11
934	9.11
935	12.00
936	9.56
937	10.89
938	12.67
939	6.89
940	11.11
941	14.44
942	13.33
943	9.11
944	8.44
945	10.22
946	12.89
947	11.33
948	13.78
949	8.22
950	10.00
951	9.11
952	8.22
953	7.78
954	6.89
955	8.44
956	8.22
957	12.00
958	5.11
959	8.44
960	10.00
961	8.22
962	7.78
963	10.22
964	12.22
965	11.56
966	12.22
967	11.33
968	7.56
969	12.44
970	12.00
971	6.89
972	9.78
973	10.22
974	8.89
975	7.33
976	13.33
977	9.56
978	10.22
979	8.67
980	10.44
981	10.44
982	12.44
983	8.44
984	7.33
985	10.67
986	11.56
987	9.11
988	12.67
989	8.00
990	6.00
991	11.11
992	12.22
993	12.67
994	12.89
995	6.89
996	8.22
997	9.56
998	6.44
999	11.11
1000	10.44
