sim	reg_pct
317	5.33
318	3.11
319	2.67
320	6.00
321	5.11
322	5.56
323	3.33
324	6.44
325	3.56
326	3.33
327	8.44
328	2.00
329	5.56
330	7.78
331	6.22
332	3.56
333	4.00
334	7.78
335	6.22
336	3.33
337	5.56
338	6.22
339	5.11
340	6.00
341	2.67
342	4.67
343	4.67
344	9.78
345	6.44
346	5.11
347	7.78
348	7.56
349	6.89
350	5.78
351	5.78
352	6.00
353	5.56
354	4.00
355	3.33
356	2.89
357	8.00
358	6.44
359	6.89
360	3.78
361	7.11
362	5.78
363	2.22
364	0.67
365	6.00
366	6.89
367	4.00
368	5.78
369	5.33
370	4.00
371	5.56
372	7.78
373	3.78
374	2.67
375	4.44
376	2.89
377	4.22
378	2.00
379	6.67
380	5.56
381	2.89
382	4.22
383	4.00
384	2.89
385	3.11
386	8.89
387	4.00
388	4.67
389	5.56
390	4.89
391	3.11
392	7.11
393	2.67
394	4.22
395	7.33
396	1.78
397	2.89
398	3.56
399	5.78
400	3.33
401	4.44
402	5.11
403	7.56
404	6.00
405	5.11
406	4.00
407	1.33
408	5.11
409	6.67
410	4.67
411	2.89
412	6.00
413	3.11
414	7.33
415	4.22
416	5.56
417	4.22
418	5.33
419	5.33
420	4.89
421	1.56
422	5.56
423	3.33
424	5.56
425	7.11
426	3.56
427	5.33
428	6.67
429	5.33
430	6.67
431	3.33
432	6.89
433	4.67
434	6.44
435	4.67
436	6.22
437	5.78
438	6.44
439	2.67
440	5.11
441	7.33
442	3.78
443	4.22
444	4.00
445	6.44
446	5.56
447	6.67
448	4.22
449	2.22
450	0.89
451	5.56
452	5.11
453	5.78
454	4.44
455	4.67
456	5.11
457	7.11
458	4.67
459	3.33
460	4.00
461	6.22
462	2.00
463	1.33
464	4.00
465	4.22
466	2.89
467	5.33
468	4.67
469	6.67
470	4.67
471	4.00
472	4.89
473	8.89
474	5.78
475	2.89
476	4.22
477	6.00
478	6.44
479	2.89
480	5.78
481	7.33
482	6.89
483	4.44
484	5.11
485	6.89
486	6.67
487	7.11
488	4.67
489	5.11
490	5.56
491	5.11
492	6.89
493	3.56
494	3.56
495	4.00
496	6.22
497	8.22
498	4.67
499	3.33
500	6.89
501	6.22
502	6.89
503	2.44
504	6.89
505	4.67
506	2.22
507	4.22
508	4.67
509	3.11
510	4.44
511	3.56
512	6.67
513	1.56
514	4.44
515	6.22
516	1.56
517	5.56
518	2.22
519	7.11
520	3.56
521	3.11
522	2.44
523	4.00
524	3.78
525	6.67
526	6.22
527	3.56
528	6.22
529	4.44
530	4.44
531	3.78
532	5.33
533	5.33
534	6.00
535	6.67
536	3.78
537	3.78
538	4.67
539	5.56
540	4.22
541	6.67
542	3.56
543	7.11
544	6.00
545	3.56
546	6.89
547	4.89
548	6.89
549	9.11
550	3.78
551	4.22
552	5.33
553	5.56
554	7.78
555	6.44
556	6.89
557	3.56
558	5.11
559	3.56
560	4.44
561	5.33
562	4.22
563	3.11
564	2.00
565	5.78
566	7.56
567	3.33
568	6.44
569	7.56
570	5.11
571	4.00
572	5.56
573	4.22
574	6.44
575	4.22
576	4.22
577	6.67
578	5.11
579	4.00
580	2.44
581	6.44
582	4.00
583	4.44
584	6.67
585	6.00
586	4.00
587	3.11
588	4.89
589	4.00
590	8.00
591	6.00
592	4.67
593	6.00
594	5.56
595	7.33
596	6.89
597	4.89
598	4.00
599	6.00
600	1.33
601	4.22
602	7.33
603	4.44
604	6.89
605	4.44
606	5.78
607	3.33
608	6.00
609	4.22
610	4.89
611	5.33
612	4.44
613	4.22
614	6.00
615	5.78
616	7.11
617	4.44
618	3.78
619	6.22
620	8.67
621	4.00
622	6.67
623	2.67
624	1.78
625	3.33
626	6.89
627	4.00
628	5.11
629	5.33
630	4.44
631	5.33
632	3.56
633	6.44
634	6.22
635	4.44
636	3.78
637	4.67
638	6.22
639	7.11
640	5.33
641	7.78
642	3.11
643	5.11
644	6.44
645	6.44
646	6.44
647	2.44
648	6.67
649	4.22
650	6.22
651	4.22
652	6.44
653	3.33
654	5.11
655	2.22
656	4.67
657	4.44
658	7.33
659	5.11
660	6.67
661	6.44
662	6.22
663	4.44
664	4.89
665	4.22
666	3.56
667	6.22
668	3.11
669	5.78
670	4.22
671	7.11
672	4.89
673	8.67
674	3.11
675	5.56
676	8.00
677	3.78
678	4.89
679	3.78
680	4.89
681	4.00
682	7.33
683	8.67
684	1.33
685	4.00
686	3.78
687	8.67
688	6.89
689	3.78
690	4.44
691	4.00
692	5.11
693	4.67
694	3.78
695	4.89
696	8.00
697	4.22
698	3.11
699	7.33
700	4.89
701	4.89
702	5.78
703	5.33
704	6.89
705	8.22
706	6.89
707	6.22
708	4.22
709	7.11
710	5.56
711	5.56
712	4.67
713	2.89
714	4.67
715	6.89
716	6.44
717	4.67
718	2.22
719	5.11
720	8.22
721	3.11
722	4.00
723	4.00
724	5.78
725	3.78
726	5.78
727	8.00
728	5.33
729	3.78
730	1.11
731	5.78
732	6.22
733	5.56
734	3.11
735	3.56
736	8.44
737	6.67
738	3.56
739	2.22
740	3.56
741	6.22
742	6.44
743	3.33
744	3.78
745	6.89
746	1.56
747	7.11
748	3.56
749	6.89
750	8.67
751	5.56
752	3.11
753	5.56
754	7.33
755	5.33
756	6.00
757	5.78
758	4.67
759	5.11
760	4.67
761	4.67
762	4.00
763	2.67
764	6.22
765	5.33
766	6.67
767	4.00
768	5.33
769	3.33
770	6.89
771	4.44
772	4.67
773	4.22
774	8.22
775	5.11
776	5.56
777	6.22
778	6.44
779	4.89
780	3.11
781	4.00
782	5.78
783	4.22
784	5.33
785	2.44
786	4.22
787	8.67
788	4.22
789	4.44
790	5.56
791	5.56
792	4.67
793	4.22
794	1.78
795	8.67
796	3.78
797	4.67
798	5.78
799	3.56
800	4.22
801	2.89
802	5.11
803	7.56
804	4.22
805	5.56
806	5.78
807	6.44
808	4.44
809	2.67
810	6.22
811	5.33
812	6.22
813	5.11
814	5.56
815	6.22
816	3.56
817	4.00
818	5.78
819	5.33
820	4.67
821	6.44
822	7.56
823	4.00
824	7.11
825	2.89
826	4.67
827	10.00
828	5.33
829	6.00
830	4.44
831	6.44
832	5.11
833	4.22
834	3.56
835	8.44
836	6.22
837	5.11
838	8.44
839	4.67
840	5.78
841	4.44
842	6.44
843	6.89
844	4.89
845	4.00
846	6.67
847	2.67
848	4.44
849	3.11
850	6.22
851	3.78
852	4.22
853	4.67
854	0.89
855	4.22
856	3.11
857	5.33
858	4.89
859	6.44
860	7.11
861	4.44
862	5.78
863	5.33
864	2.22
865	7.78
866	5.78
867	5.33
868	4.89
869	4.89
870	5.33
871	4.44
872	4.89
873	4.89
874	4.44
875	1.78
876	6.22
877	7.78
878	4.67
879	4.67
880	4.22
881	7.11
882	2.00
883	3.78
884	5.56
885	4.89
886	4.89
887	3.56
888	3.33
889	4.00
890	1.78
891	6.22
892	6.22
893	4.44
894	3.33
895	4.22
896	3.56
897	3.33
898	5.56
899	8.44
900	2.00
901	5.11
902	4.22
903	5.56
904	5.78
905	3.78
906	5.11
907	5.11
908	3.56
909	4.00
910	5.11
911	3.78
912	5.78
913	3.78
914	5.56
915	4.44
916	7.11
917	8.00
918	5.56
919	2.22
920	4.67
921	4.89
922	6.44
923	5.78
924	6.22
925	5.11
926	6.44
927	3.33
928	5.78
929	4.67
930	7.56
931	6.00
932	2.00
933	5.78
934	3.78
935	6.67
936	4.89
937	6.00
938	6.67
939	1.78
940	5.56
941	7.33
942	9.11
943	4.67
944	4.22
945	4.00
946	7.78
947	6.44
948	8.67
949	3.33
950	6.22
951	4.67
952	3.33
953	3.56
954	2.22
955	4.00
956	4.67
957	6.00
958	0.67
959	4.67
960	4.44
961	3.78
962	4.00
963	6.00
964	7.33
965	6.22
966	7.11
967	6.89
968	1.78
969	7.11
970	8.44
971	2.67
972	6.67
973	7.11
974	3.33
975	2.44
976	6.89
977	6.22
978	6.22
979	4.00
980	6.00
981	6.00
982	7.11
983	4.44
984	2.00
985	5.78
986	5.78
987	4.89
988	7.33
989	4.00
990	3.11
991	6.00
992	6.00
993	7.78
994	8.00
995	2.89
996	4.00
997	6.44
998	1.78
999	6.22
1000	6.44
